"","identifier","chromosome_name","start_position","end_position","strand","ensembl_gene_id","hgnc_symbol"
"820","loop_899","12",16876298,17007645,-1,"ENSG00000298941, ENSG00000256211, ENSG00000213235, ENSG00000287455, ENSG00000212358, ENSG00000285724, ENSG00000242991, ENSG00000256896, ENSG00000256756, ENSG00000256389, ENSG00000256994","SKP1P2, EEF1A1P16, RNU6-837P, RPL7P40, PSMC1P8, TIMM17BP1, LINC02378"
"821","loop_9","10",71816298,71851251,-1,"ENSG00000197746, ENSG00000238446, ENSG00000230526, ENSG00000297383, ENSG00000289592","PSAP, RNU7-38P"
"822","loop_90","16",75627474,75648643,-1,"ENSG00000065427, ENSG00000287194, ENSG00000166848, ENSG00000284484, ENSG00000282757, ENSG00000240199, ENSG00000261424, ENSG00000283755","KARS1,  TERF2IP, CPHXL2, DUXB, RN7SL520P, ATP5PBP7, CPHXL"
"823","loop_901","7",33904308,34156427,1,"ENSG00000164619, ENSG00000286300, ENSG00000306001, ENSG00000299240, ENSG00000236212, ENSG00000197085, ENSG00000202431","BMPER,  NPSR1-AS1, RNU6-438P"
"824","loop_902","7",47275154,47582558,-1,"ENSG00000136205, ENSG00000304374, ENSG00000294983, ENSG00000308488, ENSG00000236078, ENSG00000299836, ENSG00000299853, ENSG00000221845, ENSG00000294821, ENSG00000158683, ENSG00000146666, ENSG00000136275","TNS3,  LINC01447, LINC02902, PKD1L1, LINC00525, PKD1L1-AS1"
"825","loop_905","2",7293688,7450544,1,"ENSG00000229727, ENSG00000305806, ENSG00000230515, ENSG00000305573, ENSG00000305610, ENSG00000221255, ENSG00000287119, ENSG00000235576, ENSG00000232979, ENSG00000229405, ENSG00000290050, ENSG00000304129, ENSG00000226506, ENSG00000290092, ENSG00000306109, ENSG00000236790, ENSG00000286857, ENSG00000229740, ENSG00000289191, ENSG00000299593, ENSG00000299558, ENSG00000299628, ENSG00000285591, ENSG00000299660, ENSG00000299607, ENSG00000299577, ENSG00000299643, ENSG00000231083, ENSG00000225642, ENSG00000302835, ENSG00000302883, ENSG00000302859, ENSG00000235092, ENSG00000115738, ENSG00000307315","RNU6ATAC37P, LINC01871, LINC00299, SNRPEP5, ID2-AS1, ID2"
"826","loop_907","1",203340628,203351758,-1,"ENSG00000122176, ENSG00000229652, ENSG00000300395, ENSG00000271588, ENSG00000305491, ENSG00000305518, ENSG00000188783, ENSG00000188770, ENSG00000299070, ENSG00000299041, ENSG00000299099, ENSG00000307500, ENSG00000307117, ENSG00000299375, ENSG00000058668, ENSG00000299391, ENSG00000236035","FMOD,  LARP7P1, PRELP, OPTC, ATP2B4, NSA2P1"
"827","loop_910","X",128127090,128128212,-1,"ENSG00000235239, ENSG00000235735, ENSG00000235334, ENSG00000226802, ENSG00000225689","ACTRT1P1, RPL7AP72, BTG3P1, RUVBL2P1"
"828","loop_911","17",60149942,60170899,1,"ENSG00000167434, ENSG00000170832, ENSG00000252577, ENSG00000241157, ENSG00000275562, ENSG00000271626, ENSG00000141371, ENSG00000296220, ENSG00000296206, ENSG00000300384, ENSG00000293252, ENSG00000213228, ENSG00000304484","CA4, USP32, SCARNA20, RPL32P32, SEPTIN7P12, H3P42, CHCT1,  RPL12P38"
"829","loop_913","12",91276222,91634239,-1,"ENSG00000289605, ENSG00000294350, ENSG00000286049, ENSG00000308514, ENSG00000274647, ENSG00000277738, ENSG00000258125, ENSG00000258224, ENSG00000257893, ENSG00000304322, ENSG00000257863, ENSG00000305639, ENSG00000257242, ENSG00000286907, ENSG00000287714, ENSG00000301057, ENSG00000301037, ENSG00000133639, ENSG00000245904","LINC02404, LINC01619, BTG1, BTG1-DT"
"830","loop_918","1",176857302,177164973,-1,"ENSG00000152092, ENSG00000202609, ENSG00000198797, ENSG00000297288, ENSG00000305548, ENSG00000224968, ENSG00000227579, ENSG00000236720, ENSG00000301089, ENSG00000120341, ENSG00000254154","ASTN1, MIR488, BRINP2,  LINC01645, LINC01741, SEC16B, CRYZL2P-SEC16B"
"831","loop_92","16",77608390,77675089,-1,"ENSG00000295564, ENSG00000140876, ENSG00000261707, ENSG00000285538, ENSG00000171724, ENSG00000278926, ENSG00000294341, ENSG00000261330, ENSG00000294326","NUDT7, VAT1L, PPIAP50"
"832","loop_920","11",17547259,17647150,1,"ENSG00000188162, ENSG00000255335, ENSG00000254586, ENSG00000129152, ENSG00000129159, ENSG00000129158, ENSG00000302476","OTOG, LINC02729,  MYOD1, KCNC1, SERGEF"
"833","loop_921","11",34148982,34159977,1,"ENSG00000298553, ENSG00000166016, ENSG00000201867, ENSG00000254708, ENSG00000220204, ENSG00000216708, ENSG00000294594, ENSG00000121691","ABTB2, MMADHCP2, CIR1P3, CAT"
"834","loop_922","9",73445632,73726699,1,"ENSG00000232590, ENSG00000293610, ENSG00000305891, ENSG00000212454, ENSG00000223368, ENSG00000303235, ENSG00000303250, ENSG00000224825, ENSG00000227809, ENSG00000198963","RNA5SP286, RORB-AS1, RORB"
"835","loop_923","7",34287269,34871582,-1,"ENSG00000197085","NPSR1-AS1"
"836","loop_924","7",42932376,42948958,1,"ENSG00000106591, ENSG00000232006, ENSG00000294978, ENSG00000310044, ENSG00000201933, ENSG00000310060, ENSG00000002746, ENSG00000181211, ENSG00000264069, ENSG00000300306, ENSG00000252983, ENSG00000223258, ENSG00000228680, ENSG00000213717, ENSG00000301176","MRPL32,  HECW1, HECW1-IT1, MIR3943, RNU7-35P, RNU6-575P"
"837","loop_925","4",123539026,123962704,1,"ENSG00000249464, ENSG00000304279, ENSG00000304240, ENSG00000250458, ENSG00000286700, ENSG00000250484, ENSG00000286734, ENSG00000306462","LINC01091,  PPIAP76"
"838","loop_926","3",66779762,66972414,-1,"ENSG00000288039, ENSG00000301618, ENSG00000294689, ENSG00000287873, ENSG00000163376, ENSG00000302921, ENSG00000283298, ENSG00000298551, ENSG00000241884, ENSG00000172340, ENSG00000242510, ENSG00000241316, ENSG00000298567, ENSG00000298488, ENSG00000307977, ENSG00000183662, ENSG00000309484, ENSG00000214552, ENSG00000240568, ENSG00000286967, ENSG00000244640, ENSG00000241506, ENSG00000163377","KBTBD8, MIR4272, SUCLG2, NDUFB4P1, SUCLG2-DT, TAFA1, COPS8P2, LCORLP1, RPLP0P8, PSMC1P1, TAFA4"
"839","loop_927","3",194672608,194682399,1,"ENSG00000294298, ENSG00000185112, ENSG00000287073, ENSG00000237222, ENSG00000309489, ENSG00000234805, ENSG00000230401, ENSG00000238031, ENSG00000308981, ENSG00000308997, ENSG00000295524, ENSG00000298564, ENSG00000299954, ENSG00000299931, ENSG00000299994, ENSG00000299976, ENSG00000297176, ENSG00000295446, ENSG00000173950, ENSG00000233303, ENSG00000265333, ENSG00000244314, ENSG00000230266, ENSG00000206600, ENSG00000287005","FAM43A, LINC01968, FAM151AP1, LINC01972, XXYLT1, XXYLT1-AS1, MIR3137, RN7SL36P, XXYLT1-AS2, RNU6-25P"
"840","loop_928","2",11829690,12702919,1,"ENSG00000224184, ENSG00000265172, ENSG00000307254, ENSG00000238503, ENSG00000307283, ENSG00000289856, ENSG00000264089, ENSG00000290030, ENSG00000207183, ENSG00000309390, ENSG00000309353, ENSG00000223360, ENSG00000286427, ENSG00000261117, ENSG00000071575","MIR3681HG, MIR4262,  MIR3681, RNU6-843P, TRIB2"
"841","loop_929","2",27771717,27988087,1,"ENSG00000243147, ENSG00000158019, ENSG00000265321, ENSG00000270528, ENSG00000277035, ENSG00000305917, ENSG00000223522, ENSG00000225991, ENSG00000295655, ENSG00000298043, ENSG00000229951, ENSG00000298060, ENSG00000075426, ENSG00000270640","MRPL33, BABAM2, MIR4263, FAM133EP,  RPL23AP34, FOSL2-AS1, FOSL2"
"842","loop_930","8",70669369,71228629,1,"ENSG00000285579, ENSG00000306619, ENSG00000254031, ENSG00000104313, ENSG00000253124, ENSG00000303523, ENSG00000294494, ENSG00000254277, ENSG00000294528, ENSG00000294515, ENSG00000303022","EYA1, TRAPPC2P2"
"843","loop_934","12",58514134,58813060,1,"ENSG00000258231, ENSG00000257259, ENSG00000296139, ENSG00000296121, ENSG00000300607, ENSG00000139263, ENSG00000257443, ENSG00000244390, ENSG00000257288, ENSG00000304598","LINC02388, LRIG3, LRIG3-DT, RPS6P22"
"844","loop_935","11",30830369,31369810,-1,"ENSG00000170959, ENSG00000255370, ENSG00000255525, ENSG00000170946, ENSG00000307501, ENSG00000148950, ENSG00000109911, ENSG00000228061, ENSG00000007372, ENSG00000281880, ENSG00000285283, ENSG00000254584, ENSG00000295952, ENSG00000254627, ENSG00000212551, ENSG00000255490, ENSG00000049449, ENSG00000255252, ENSG00000227160, ENSG00000255375","DCDC1, CYCSP25,  DNAJC24, IMMP1L, ELP4, PAX6, PAUPAR, LINC03031, EIF4A2P5, RCN1, THEM7P"
"845","loop_936","10",98457077,99235862,-1,"ENSG00000172987, ENSG00000274056, ENSG00000236818, ENSG00000234109, ENSG00000306511, ENSG00000303594","HPSE2, MIR6507, ARL5AP2, RPL7P36"
"846","loop_937","9",72035344,72090344,1,"ENSG00000286823, ENSG00000204669, ENSG00000224820, ENSG00000119125, ENSG00000235523, ENSG00000233933, ENSG00000252428, ENSG00000295856, ENSG00000225434, ENSG00000302046, ENSG00000107372, ENSG00000288865, ENSG00000301798, ENSG00000230003, ENSG00000225947, ENSG00000289993, ENSG00000165091, ENSG00000298373, ENSG00000236862, ENSG00000229753","C9orf57, BTF3P4, GDA, RNA5SP285, LINC01504, ZFAND5, TMC1, RPS20P24, RPS27AP15"
"847","loop_938","5",159263290,159286036,1,"ENSG00000164332, ENSG00000299638, ENSG00000249738, ENSG00000113302, ENSG00000221601, ENSG00000253298, ENSG00000283413, ENSG00000253311, ENSG00000170214, ENSG00000306315, ENSG00000248626","UBLCP1,  IL12B, RNU4ATAC2P, LINC01845, LINC01847, ADRA1B, GAPDHP40"
"848","loop_939","3",19148510,19535642,1,"ENSG00000183960, ENSG00000287069, ENSG00000305380","KCNH8"
"849","loop_94","17",20008051,20009234,-1,"ENSG00000261033, ENSG00000128487, ENSG00000225681, ENSG00000225014","SPECC1-DT, SPECC1,  KCTD9P1"
"850","loop_940","22",20602595,20626134,-1,"ENSG00000223553, ENSG00000290981, ENSG00000294629, ENSG00000276427, ENSG00000238125, ENSG00000229107, ENSG00000217261, ENSG00000290982, ENSG00000303205, ENSG00000303227, ENSG00000235062","SMPD4P1,  IGLL4P, SLC9A3P2, ABHD17AP4, POM121L4P, BCRP5"
"851","loop_944","6",129576132,129710177,-1,"ENSG00000146376, ENSG00000218689, ENSG00000309681, ENSG00000219666, ENSG00000218725, ENSG00000219302, ENSG00000203756, ENSG00000198945","ARHGAP18, RPL5P21,  B3GALNT2P1, TMEM244, L3MBTL3"
"852","loop_945","5",170105897,170109734,1,"ENSG00000168269, ENSG00000253219, ENSG00000249601, ENSG00000234511, ENSG00000043462, ENSG00000300307, ENSG00000300367, ENSG00000300327, ENSG00000288615, ENSG00000235172, ENSG00000250274, ENSG00000300272, ENSG00000300347, ENSG00000307023, ENSG00000300575, ENSG00000182132, ENSG00000145936, ENSG00000253647","FOXI1, KRT18P41, LINC01187, C5orf58, LCP2,  LINC01366, KCNIP1, KCNMB1, KCNIP1-OT1"
"853","loop_946","3",131533555,132285410,-1,"ENSG00000196353, ENSG00000289118, ENSG00000265859","CPNE4,  MIR5704"
"854","loop_947","2",7141227,7141544,-1,"ENSG00000223145, ENSG00000302210, ENSG00000272002, ENSG00000229727, ENSG00000305790, ENSG00000213774, ENSG00000305776, ENSG00000305806, ENSG00000230515, ENSG00000305573, ENSG00000305610, ENSG00000221255, ENSG00000287119, ENSG00000235576, ENSG00000232979, ENSG00000229405, ENSG00000290050, ENSG00000304129, ENSG00000226506, ENSG00000290092, ENSG00000306109, ENSG00000236790, ENSG00000286857, ENSG00000229740, ENSG00000289191, ENSG00000299593, ENSG00000299558, ENSG00000299628, ENSG00000285591, ENSG00000299660, ENSG00000299607, ENSG00000299577, ENSG00000299643, ENSG00000231083, ENSG00000225642, ENSG00000302835, ENSG00000302883, ENSG00000302859, ENSG00000235092, ENSG00000115738, ENSG00000307315","RN7SKP112,  LINC02973, RNU6ATAC37P, LINC01871, LINC00299, SNRPEP5, ID2-AS1, ID2"
"855","loop_948","2",39786453,40255209,1,"ENSG00000227028, ENSG00000235653, ENSG00000304509, ENSG00000183023, ENSG00000289013, ENSG00000288992, ENSG00000287255, ENSG00000285898, ENSG00000287468, ENSG00000298207, ENSG00000233128","SLC8A1-AS1,  SLC8A1, LINC01794"
"856","loop_95","17",27651334,27665712,-1,"ENSG00000265788, ENSG00000297633, ENSG00000290973, ENSG00000265041, ENSG00000266771, ENSG00000264240, ENSG00000264689, ENSG00000263604, ENSG00000265833, ENSG00000266416, ENSG00000266786, ENSG00000007171, ENSG00000266202, ENSG00000266527, ENSG00000232859","NOS2P1,  CPDP1, LGALS9DP, NOS2, LYRM9"
"857","loop_950","2",206914432,207041829,-1,"ENSG00000299281, ENSG00000118263, ENSG00000253008, ENSG00000237892, ENSG00000229647, ENSG00000277590, ENSG00000223725, ENSG00000286568, ENSG00000225064, ENSG00000221628, ENSG00000298964, ENSG00000298986, ENSG00000298903, ENSG00000298950, ENSG00000298881","KLF7, MIR2355, KLF7-IT1, MYOSLID, MIR7845, MYOSLID-AS1, LINC01802, MIR1302-4"
"858","loop_952","1",199752491,199752890,1,"ENSG00000231984, ENSG00000307350, ENSG00000301535, ENSG00000228530, ENSG00000200139, ENSG00000229747, ENSG00000290125, ENSG00000202491, ENSG00000202329, ENSG00000116833, ENSG00000252860, ENSG00000305176, ENSG00000229220, ENSG00000233827, ENSG00000203721, ENSG00000273093, ENSG00000213045, ENSG00000230623, ENSG00000162702, ENSG00000282849","RNU6-778P, RNU6-716P, RNU6-609P, NR5A2, RNU6-570P, CCNQP1, LINC00862, ZNF281"
"859","loop_953","X",51079060,51396884,-1,"ENSG00000230317, ENSG00000237926, ENSG00000287767, ENSG00000122824, ENSG00000226530, ENSG00000187690","LINC01284,  NUDT10, EZHIP"
"860","loop_954","20",13995369,16053197,1,"ENSG00000172264, ENSG00000125848, ENSG00000199570, ENSG00000287062, ENSG00000227563, ENSG00000227927, ENSG00000213950, ENSG00000289572, ENSG00000235914, ENSG00000237832, ENSG00000199803, ENSG00000201180","MACROD2, FLRT3, RNU6-228P,  RNF11P2, MACROD2-IT1, RPS10P2, MACROD2-AS1, RNU6-1159P, RNU6-115P"
"861","loop_955","8",27459756,27479883,-1,"ENSG00000120903, ENSG00000120915, ENSG00000289323, ENSG00000234770, ENSG00000300853, ENSG00000120885, ENSG00000284280, ENSG00000168077, ENSG00000222862, ENSG00000253560, ENSG00000279302, ENSG00000265075, ENSG00000284351, ENSG00000301764, ENSG00000253875, ENSG00000147419","CHRNA2, EPHX2,  GULOP, CLU, MIR6843, SCARA3, RNU6-1086P, MIR3622B, MIR3622A, CCDC25"
"862","loop_956","8",112222928,113436939,-1,"ENSG00000164796, ENSG00000227514, ENSG00000295875, ENSG00000287819, ENSG00000286937","CSMD3"
"863","loop_957","3",134485721,134951651,1,"ENSG00000288700, ENSG00000286982, ENSG00000154928, ENSG00000240086, ENSG00000308296, ENSG00000295144, ENSG00000302799, ENSG00000306357, ENSG00000304443","EPHB1"
"864","loop_958","1",89427533,89525472,-1,"ENSG00000286548, ENSG00000197147, ENSG00000297773, ENSG00000288629, ENSG00000231999, ENSG00000230735, ENSG00000171488, ENSG00000271949, ENSG00000226394, ENSG00000301602","LRRC8B, LRRC8C-DT, LRRC8C"
"865","loop_959","16",25257952,25355763,1,"ENSG00000274925, ENSG00000261636, ENSG00000260690, ENSG00000296116, ENSG00000296133, ENSG00000310159, ENSG00000182601","ZKSCAN2-DT, LINC02191, CYCSP39,  HS3ST4"
"866","loop_96","17",31559996,31560083,1,"ENSG00000207614, ENSG00000278546, ENSG00000221038, ENSG00000228768, ENSG00000265976, ENSG00000283978, ENSG00000266877, ENSG00000309286, ENSG00000309179, ENSG00000297113, ENSG00000266448, ENSG00000202026, ENSG00000308319, ENSG00000265863, ENSG00000263567, ENSG00000265046","MIR193A,  RNU6ATAC7P, MIR365BHG, MIR4725, MIR365B, RNU6-1134P, GPR160P2"
"867","loop_960","11",74235801,74311640,-1,"ENSG00000149380, ENSG00000246211, ENSG00000308977, ENSG00000165434, ENSG00000212961, ENSG00000254631, ENSG00000255440, ENSG00000264402, ENSG00000175538, ENSG00000254928, ENSG00000255444, ENSG00000254974, ENSG00000175536, ENSG00000254837, ENSG00000077514","P4HA3, P4HA3-AS1,  PGM2L1, HNRNPA1P40, MIR548AL, KCNE3, CYCSP27, LIPT2, LIPT2-AS1, POLD3"
"868","loop_961","10",98457077,99235862,-1,"ENSG00000172987, ENSG00000274056, ENSG00000236818","HPSE2, MIR6507, ARL5AP2"
"869","loop_962","7",81946444,82443956,-1,"ENSG00000153956, ENSG00000306521, ENSG00000306495, ENSG00000300590, ENSG00000213530, ENSG00000307321, ENSG00000228711, ENSG00000298896","CACNA2D1,  MTHFD2P5"
"870","loop_963","5",131423921,131635231,-1,"ENSG00000158987, ENSG00000273217, ENSG00000299066, ENSG00000217128, ENSG00000286676, ENSG00000299814, ENSG00000279584, ENSG00000239642, ENSG00000281938, ENSG00000234758, ENSG00000164398, ENSG00000223548","RAPGEF6,  FNIP1, ACTBP4, MEIKIN, ACSL6, ACSL6-AS1"
"871","loop_965","3",70605414,70617629,-1,"ENSG00000295382, ENSG00000288679, ENSG00000287669, ENSG00000240156, ENSG00000243873, ENSG00000206939, ENSG00000114861, ENSG00000285708","COX6CP6, HMGB1P36, RNU6-281P, FOXP1"
"872","loop_966","3",131533555,132285410,-1,"ENSG00000196353, ENSG00000289118, ENSG00000265859, ENSG00000310000, ENSG00000240854","CPNE4,  MIR5704, PSMC2P1"
"873","loop_968","3",136336236,136752403,-1,"ENSG00000118007, ENSG00000200571, ENSG00000244101, ENSG00000252914, ENSG00000240695, ENSG00000261758","STAG1, RNU6-1284P, HMGN1P10, RNU6-789P, DNAJC8P2, STAG1-DT"
"874","loop_969","17",77280569,77500596,1,"ENSG00000184640, ENSG00000308818, ENSG00000266998, ENSG00000287257, ENSG00000264060, ENSG00000200651, ENSG00000279801, ENSG00000308872, ENSG00000267263, ENSG00000267016","SEPTIN9,  MIR4316"
"875","loop_97","17",34219125,34252520,-1,"ENSG00000301139, ENSG00000108691, ENSG00000108688, ENSG00000172156, ENSG00000310445, ENSG00000108700, ENSG00000265614, ENSG00000181374, ENSG00000108702","CCL2, CCL7, CCL11, CCL8, CCL13, CCL1"
"876","loop_970","11",44095648,44251962,1,"ENSG00000151348, ENSG00000052850, ENSG00000297656, ENSG00000305094, ENSG00000308066, ENSG00000308049, ENSG00000255451, ENSG00000310036, ENSG00000309881","EXT2, ALX4"
"877","loop_971","5",147177035,147234888,-1,"ENSG00000250343, ENSG00000169302, ENSG00000113657, ENSG00000272239, ENSG00000280780","STK32A-AS1, STK32A, DPYSL3,  JAKMIP2-AS1"
"878","loop_973","3",142591677,142591791,-1,"ENSG00000252745, ENSG00000287045, ENSG00000120756, ENSG00000239641, ENSG00000199319, ENSG00000144935, ENSG00000251787, ENSG00000163710, ENSG00000240950, ENSG00000301871, ENSG00000243818, ENSG00000188582, ENSG00000241592, ENSG00000241570, ENSG00000163714","RNA5SP143,  PLS1, PLS1-AS1, RN7SKP25, TRPC1, RNU7-47P, PCOLCE2, RPL8P3, HLMR1, PAQR9, PAQR9-AS1, U2SURP"
"879","loop_974","3",153067278,153067551,1,"ENSG00000241810, ENSG00000241671, ENSG00000288787, ENSG00000298712, ENSG00000289885, ENSG00000181467, ENSG00000265813, ENSG00000290079, ENSG00000298731, ENSG00000241220, ENSG00000238755, ENSG00000237787, ENSG00000207323, ENSG00000298648, ENSG00000200162","HMGN2P13, KIAA1328P1,  RAP2B, RN7SL300P, LINC03109, LINC02006, LINC02877, RNU6-901P"
"880","loop_975","2",185425063,185580759,1,"ENSG00000286797, ENSG00000304073, ENSG00000225406, ENSG00000231646, ENSG00000212581, ENSG00000300205, ENSG00000188738","ELF2P4, FSIP2-AS1, FSIP2"
"881","loop_976","1",42767245,42779491,1,"ENSG00000164008, ENSG00000283580, ENSG00000293683, ENSG00000274386, ENSG00000177868, ENSG00000164010, ENSG00000228192, ENSG00000164011, ENSG00000233708, ENSG00000237090, ENSG00000225099, ENSG00000303995, ENSG00000288955, ENSG00000117394, ENSG00000284138, ENSG00000227533, ENSG00000283973, ENSG00000298429, ENSG00000207256, ENSG00000283136, ENSG00000310359","C1orf50,  TMEM269-DT, TMEM269, SVBP, ERMAP, ZNF691-DT, ZNF691, MKRN8P, ATP6V1E1P1, SLC2A1, ATP6V0CP4, SLC2A1-DT, RNU6-880P"
"882","loop_977","1",115621872,115622005,-1,"ENSG00000207502, ENSG00000173218, ENSG00000118729, ENSG00000177551, ENSG00000214204, ENSG00000228127, ENSG00000271143, ENSG00000303689, ENSG00000163393","VANGL1, CASQ2, NHLH2, HNRNPA1P43, LINC01649, SLC22A15"
"883","loop_978","X",49922596,50099235,1,"ENSG00000171365, ENSG00000201341, ENSG00000207758, ENSG00000207768, ENSG00000207785, ENSG00000208015, ENSG00000211538, ENSG00000239057, ENSG00000207970, ENSG00000272080, ENSG00000181977, ENSG00000288783, ENSG00000202495, ENSG00000301433, ENSG00000147081, ENSG00000147082, ENSG00000274588","CLCN5, RNU6-421P, MIR532, MIR188, MIR500A, MIR362, MIR501, MIR500B, MIR660, MIR502, PYY3,  AKAP4, CCNB3, DGKK"
"884","loop_979","X",65575741,65595479,-1,"ENSG00000301275, ENSG00000147065, ENSG00000231809, ENSG00000299699, ENSG00000276689, ENSG00000233833, ENSG00000230039, ENSG00000237311, ENSG00000217835","MSN, NANOGP9, ETF1P3, CCNYL5, RBMXP5"
"885","loop_980","14",89032319,89032954,1,"ENSG00000306649, ENSG00000302141, ENSG00000258990, ENSG00000053254, ENSG00000277801, ENSG00000259151, ENSG00000258752, ENSG00000258699, ENSG00000258380, ENSG00000259053, ENSG00000258920, ENSG00000259073, ENSG00000201027, ENSG00000306652, ENSG00000258792, ENSG00000252655, ENSG00000306627, ENSG00000200312, ENSG00000306671, ENSG00000259050, ENSG00000306689, ENSG00000140025, ENSG00000230997","MPPE1P1, FOXN3, CAP2P1, FOXN3-AS1, FOXN3-AS2, RN7SKP107, RN7SKP255, CHORDC2P, EFCAB11, RAB42P1"
"886","loop_981","11",40114203,41459773,-1,"ENSG00000148948, ENSG00000206806, ENSG00000293027, ENSG00000254579, ENSG00000252922","LRRC4C,  RNU6-365P"
"887","loop_982","10",59578467,59650345,1,"ENSG00000235140, ENSG00000165449, ENSG00000227877, ENSG00000108091, ENSG00000235931, ENSG00000232682, ENSG00000151150","SLC16A9, MRLN, CCDC6, LINC01553, ANK3"
"888","loop_983","10",61684892,61897840,-1,"ENSG00000233643, ENSG00000289834, ENSG00000307586, ENSG00000307565, ENSG00000150347, ENSG00000307546, ENSG00000182010, ENSG00000298256","LINC02625,  ARID5B, RTKN2"
"889","loop_984","9",20341669,20622499,-1,"ENSG00000171843, ENSG00000263790, ENSG00000222202, ENSG00000264941, ENSG00000237088, ENSG00000301296, ENSG00000188352, ENSG00000227071, ENSG00000207609, ENSG00000202189","MLLT3, MIR4473, RNU4-26P, MIR4474, RPL7AP48,  FOCAD, FOCAD-AS1, MIR491, SNORA30B"
